Time,Barometric pressure (Absolute),Barometric Pressure (Relative),Indoor temperature,Indoor humidity,Outdoor temperature,Outdoor humidity,Dew Point,Heat Index,Wind Chill,Feels Like,Wind Direction,Wind speed,10 min AVG,Wind gust,Rain rate,Hourly rainfall,Daily rainfall,UV index,Light intensity,CH1 temperature,CH1 humidity,CH2 temperature,CH2 humidity,CH3 temperature,CH3 humidity,CH4 temperature,CH4 humidity,CH5 temperature,CH5 humidity,CH6 temperature,CH6 humidity,CH7 temperature,CH7 humidity,Lightning distance,Lightning hourly count,Lightning total in 5 minutes,Lightning total in 30 minutes,Lightning total in 1 hour,Lightning total in 1 day,Water Leakage CH1,Water Leakage CH2,Water Leakage CH3,Water Leakage CH4,Water Leakage CH5,Water Leakage CH6,Water Leakage CH7,CO,CO Sensor battery,PM2.5,PM10,PM sensor battery,PM sensor connect,PM 2.5 AQI,PM 10 AQI,HCHO,VOC LEVEL,HCHO+VOC Sensor battery,CO2,CO2 Sensor Battery
,hPa,hPa,°C,%,°C,%,°C,°C,°C,°C,deg,km/h,km/h,km/h,mm,mm,mm,**,Lux,°C,%,°C,%,°C,%,°C,%,°C,%,°C,%,°C,%,km,**,**,**,**,**,**,**,**,**,**,**,**,ppm,**,µg/m³,µg/m³,**,**,**,**,ppb,**,**,ppm,**
"Monday, June 17, 2024 7:45 AM CEST",1013,1009,24.2,62,20.5,76,16.1,---,20.5,20.5,99,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8519,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 7:50 AM CEST",1013,1009,24.3,62,20.5,75,15.9,---,20.5,20.5,38,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9139,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 7:55 AM CEST",1013,1009,24.4,63,20.6,75,16.0,---,20.6,20.6,45,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8759,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 8:00 AM CEST",1013,1010,24.5,62,20.7,75,16.1,---,20.7,20.7,54,0.0,0.0,0.0,0.0,0.0,0.0,0.9,9159,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 8:05 AM CEST",1013,1010,24.5,61,20.9,75,16.3,---,20.9,20.9,66,0.0,0.0,0.0,0.0,0.0,0.0,0.8,11000,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 8:10 AM CEST",1013,1010,24.4,60,21.1,74,16.3,---,21.1,21.1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.8,12280,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 8:15 AM CEST",1013,1010,24.5,60,21.3,73,16.3,---,21.3,21.3,72,0.0,0.0,0.0,0.0,0.0,0.0,0.7,11569,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 8:20 AM CEST",1013,1009,24.5,60,21.5,73,16.5,---,21.5,21.5,306,0.0,0.0,0.0,0.0,0.0,0.0,0.6,15249,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 8:25 AM CEST",1013,1009,24.6,60,21.8,72,16.5,---,21.8,21.8,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11869,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 8:30 AM CEST",1013,1009,24.6,60,22.1,72,16.8,---,22.1,22.1,70,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8090,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 8:35 AM CEST",1013,1009,24.6,60,22.1,72,16.8,---,22.1,22.1,54,2.9,2.9,2.9,0.0,0.0,0.0,0.8,8319,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 8:40 AM CEST",1013,1009,24.7,59,21.9,72,16.6,---,21.9,21.9,202,0.0,0.0,0.0,0.0,0.0,0.0,0.9,8369,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 8:45 AM CEST",1013,1009,24.7,59,22.1,72,16.8,---,22.1,22.1,199,0.0,0.0,0.0,0.0,0.0,0.0,0.9,8619,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 8:50 AM CEST",1013,1009,24.7,59,22.3,72,17.0,---,22.3,22.3,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8900,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 8:55 AM CEST",1013,1010,24.8,59,22.5,73,17.4,---,22.5,22.5,43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9190,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 9:00 AM CEST",1013,1010,24.8,59,22.4,72,17.1,---,22.4,22.4,215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9219,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 9:05 AM CEST",1013,1010,24.8,59,22.4,72,17.1,---,22.4,22.4,247,0.0,0.0,0.0,0.0,0.0,0.0,0.9,9390,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 9:10 AM CEST",1013,1010,24.9,59,22.7,71,17.2,---,22.7,22.7,216,0.0,0.0,0.0,0.0,0.0,0.0,0.9,9610,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 9:15 AM CEST",1013,1010,24.9,59,22.9,70,17.1,---,22.9,22.9,330,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10100,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 9:20 AM CEST",1013,1010,25.0,59,23.0,70,17.2,---,23.0,23.0,340,2.2,2.2,2.2,0.0,0.0,0.0,1.1,10610,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 9:25 AM CEST",1013,1009,25.1,60,23.3,69,17.3,---,23.3,23.3,246,0.0,0.0,0.0,0.0,0.0,0.0,1.3,10990,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 9:30 AM CEST",1013,1010,25.2,59,23.3,69,17.3,---,23.3,23.3,282,0.0,0.0,0.0,0.0,0.0,0.0,1.4,11429,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 9:35 AM CEST",1013,1010,25.2,59,23.4,69,17.4,---,23.4,23.4,284,3.2,3.2,3.2,0.0,0.0,0.0,1.6,11280,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 9:40 AM CEST",1013,1010,25.3,59,23.6,70,17.8,---,23.6,23.6,321,0.0,0.0,0.0,0.0,0.0,0.0,1.6,11590,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 9:45 AM CEST",1013,1010,25.3,60,23.5,71,17.9,---,23.5,23.5,228,0.0,0.0,0.0,0.0,0.0,0.0,1.9,13300,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 9:50 AM CEST",1013,1010,25.4,60,23.5,71,17.9,---,23.5,23.5,296,2.2,2.2,2.2,0.0,0.0,0.0,1.6,14249,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 9:55 AM CEST",1013,1010,25.4,60,23.6,71,18.0,---,23.6,23.6,278,3.2,3.2,3.2,0.0,0.0,0.0,1.8,15720,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 10:00 AM CEST",1013,1010,25.4,60,23.5,71,17.9,---,23.5,23.5,266,0.0,0.0,0.0,0.0,0.0,0.0,1.4,13519,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, June 17, 2024 10:05 AM CEST",1013,1010,25.5,60,23.4,72,18.1,---,23.4,23.4,284,0.0,0.0,0.0,0.0,0.0,0.0,1.5,13459,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
