Time,Barometric pressure (Absolute),Barometric Pressure (Relative),Indoor temperature,Indoor humidity,Outdoor temperature,Outdoor humidity,Dew Point,Heat Index,Wind Chill,Feels Like,Wind Direction,Wind speed,10 min AVG,Wind gust,Rain rate,Hourly rainfall,Daily rainfall,UV index,Light intensity,CH1 temperature,CH1 humidity,CH2 temperature,CH2 humidity,CH3 temperature,CH3 humidity,CH4 temperature,CH4 humidity,CH5 temperature,CH5 humidity,CH6 temperature,CH6 humidity,CH7 temperature,CH7 humidity,Lightning distance,Lightning hourly count,Lightning total in 5 minutes,Lightning total in 30 minutes,Lightning total in 1 hour,Lightning total in 1 day,Water Leakage CH1,Water Leakage CH2,Water Leakage CH3,Water Leakage CH4,Water Leakage CH5,Water Leakage CH6,Water Leakage CH7,CO,CO Sensor battery,PM2.5,PM10,PM sensor battery,PM sensor connect,PM 2.5 AQI,PM 10 AQI,HCHO,VOC LEVEL,HCHO+VOC Sensor battery,CO2,CO2 Sensor Battery
,hPa,hPa,°C,%,°C,%,°C,°C,°C,°C,deg,km/h,km/h,km/h,mm,mm,mm,**,Lux,°C,%,°C,%,°C,%,°C,%,°C,%,°C,%,°C,%,km,**,**,**,**,**,**,**,**,**,**,**,**,ppm,**,µg/m³,µg/m³,**,**,**,**,ppb,**,**,ppm,**
"Monday, April 1, 2024 6:00 AM CEST",1005,1006,21.1,48,10.7,67,4.8,---,10.7,10.7,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 6:05 AM CEST",1005,1006,21.0,48,10.8,70,5.6,---,10.8,10.8,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 6:10 AM CEST",1005,1006,21.0,48,10.7,69,5.3,---,10.7,10.7,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 6:15 AM CEST",1005,1006,20.9,48,10.7,67,4.8,---,10.7,10.7,318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 6:20 AM CEST",1005,1006,20.9,48,10.7,68,5.0,---,10.7,10.7,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 6:25 AM CEST",1005,1006,20.9,48,10.7,69,5.3,---,10.7,10.7,168,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 6:30 AM CEST",1005,1006,20.8,48,10.8,67,4.9,---,10.8,10.8,162,4.3,4.3,4.3,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 6:35 AM CEST",1005,1006,20.8,48,10.9,67,5.0,---,10.9,10.9,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 6:40 AM CEST",1005,1006,20.7,48,10.9,67,5.0,---,10.9,10.9,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 6:45 AM CEST",1005,1006,20.7,48,10.8,68,5.1,---,10.8,10.8,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 6:50 AM CEST",1005,1006,20.7,48,10.5,67,4.6,---,10.5,10.5,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 6:55 AM CEST",1005,1006,20.6,48,10.6,67,4.7,---,10.6,10.6,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 7:00 AM CEST",1006,1006,20.6,48,10.7,67,4.8,---,10.7,10.7,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 7:05 AM CEST",1006,1006,20.6,48,10.7,66,4.6,---,10.7,10.7,342,3.6,3.6,3.6,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 7:10 AM CEST",1005,1006,20.6,49,10.8,66,4.7,---,10.8,10.8,179,4.7,4.7,4.7,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 7:15 AM CEST",1005,1006,20.6,49,10.7,68,5.0,---,10.7,10.7,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 7:20 AM CEST",1006,1007,20.7,49,10.6,67,4.7,---,10.6,10.6,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 7:25 AM CEST",1006,1007,20.8,49,10.6,67,4.7,---,10.6,10.6,236,1.8,1.8,1.8,0.0,0.0,0.0,0.0,159,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 7:30 AM CEST",1006,1007,21.0,49,10.7,68,5.0,---,10.7,10.7,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 7:35 AM CEST",1006,1007,21.2,49,10.6,68,4.9,---,10.6,10.6,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 7:40 AM CEST",1006,1007,21.3,49,10.6,66,4.5,---,10.6,10.6,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 7:45 AM CEST",1006,1007,21.5,49,10.7,66,4.6,---,10.7,10.7,228,3.2,3.2,3.2,0.0,0.0,0.0,0.0,829,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 7:50 AM CEST",1006,1007,21.6,49,10.8,67,4.9,---,10.8,10.8,207,4.7,4.7,4.7,0.0,0.0,0.0,0.0,1119,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 7:55 AM CEST",1006,1007,21.8,49,10.8,65,4.5,---,10.8,10.8,252,1.8,1.8,1.8,0.0,0.0,0.0,0.0,1409,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 8:00 AM CEST",1006,1007,21.9,48,10.9,64,4.4,---,10.9,10.9,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 8:05 AM CEST",1006,1007,22.1,48,10.9,64,4.4,---,10.9,10.9,102,2.9,2.9,2.9,0.0,0.0,0.0,0.0,2080,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 8:10 AM CEST",1007,1007,22.2,48,11.1,64,4.6,---,11.1,11.1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2419,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 8:15 AM CEST",1007,1007,22.3,48,11.2,64,4.6,---,11.2,11.2,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2759,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 8:20 AM CEST",1007,1007,22.3,48,11.0,64,4.5,---,11.0,11.0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3139,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 8:25 AM CEST",1007,1008,22.4,48,10.9,68,5.2,---,10.9,10.9,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 8:30 AM CEST",1007,1008,22.5,47,10.9,65,4.6,---,10.9,10.9,30,1.8,1.8,1.8,0.0,0.0,0.0,0.0,3849,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 8:35 AM CEST",1007,1008,22.5,47,11.0,66,4.9,---,11.0,11.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4129,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 8:40 AM CEST",1007,1008,22.5,47,11.2,61,4.0,---,11.2,11.2,222,1.8,1.8,1.8,0.0,0.0,0.0,0.0,4490,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 8:45 AM CEST",1007,1008,22.5,47,11.5,61,4.2,---,11.5,11.5,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 8:50 AM CEST",1007,1008,22.4,47,11.8,60,4.3,---,11.8,11.8,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5159,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 8:55 AM CEST",1007,1008,22.4,47,11.8,63,5.0,---,11.8,11.8,30,3.2,3.2,3.2,0.0,0.0,0.0,0.0,5470,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 9:00 AM CEST",1007,1008,22.4,47,11.8,62,4.8,---,11.8,11.8,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5749,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 9:05 AM CEST",1007,1008,22.3,47,11.9,60,4.4,---,11.9,11.9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5549,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 9:10 AM CEST",1008,1009,22.3,47,12.0,60,4.5,---,12.0,12.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5829,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 9:15 AM CEST",1008,1009,22.3,47,12.2,60,4.7,---,12.2,12.2,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6100,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 9:20 AM CEST",1008,1009,22.3,47,12.3,61,5.0,---,12.3,12.3,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 9:25 AM CEST",1008,1009,22.2,47,12.4,59,4.6,---,12.4,12.4,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 9:30 AM CEST",1008,1009,22.2,48,12.5,59,4.7,---,12.5,12.5,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 9:35 AM CEST",1008,1009,22.2,48,12.6,62,5.5,---,12.6,12.6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6570,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 9:40 AM CEST",1008,1009,22.1,47,12.7,58,4.7,---,12.7,12.7,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6780,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 9:45 AM CEST",1008,1009,22.1,47,12.8,57,4.5,---,12.8,12.8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6839,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 9:50 AM CEST",1008,1009,22.1,47,12.8,60,5.2,---,12.8,12.8,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7009,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 9:55 AM CEST",1008,1009,22.0,48,12.8,60,5.2,---,12.8,12.8,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7009,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 10:00 AM CEST",1008,1009,22.0,48,13.4,56,4.8,---,13.4,13.4,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9590,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 10:05 AM CEST",1008,1009,22.0,48,13.4,56,4.8,---,13.4,13.4,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9590,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 10:10 AM CEST",1008,1009,21.9,48,13.4,56,4.8,---,13.4,13.4,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9590,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 10:15 AM CEST",1008,1009,21.9,48,13.4,56,4.8,---,13.4,13.4,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9590,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 10:20 AM CEST",1009,1009,21.8,48,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 10:25 AM CEST",1009,1009,21.8,48,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 10:30 AM CEST",1008,1009,21.7,48,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 10:35 AM CEST",1009,1010,21.7,48,14.0,53,4.6,---,14.0,14.0,54,2.2,2.2,2.2,0.0,0.0,0.0,1.0,8010,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 10:40 AM CEST",1009,1009,21.7,48,14.0,53,4.6,---,14.0,14.0,54,2.2,2.2,2.2,0.0,0.0,0.0,1.0,8010,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 10:45 AM CEST",1009,1010,21.7,48,14.0,53,4.6,---,14.0,14.0,54,2.2,2.2,2.2,0.0,0.0,0.0,1.0,8010,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 10:50 AM CEST",1009,1010,21.6,48,14.0,53,4.6,---,14.0,14.0,54,2.2,2.2,2.2,0.0,0.0,0.0,1.0,8010,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 10:55 AM CEST",1009,1010,21.6,48,14.3,52,4.6,---,14.3,14.3,30,0.0,0.0,0.0,0.0,0.0,0.0,1.2,8310,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 11:00 AM CEST",1009,1010,21.6,47,14.4,53,4.9,---,14.4,14.4,190,0.0,0.0,0.0,0.0,0.0,0.0,1.1,8369,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 11:05 AM CEST",1009,1010,21.5,47,14.5,54,5.3,---,14.5,14.5,36,0.0,0.0,0.0,0.0,0.0,0.0,1.4,8500,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 11:10 AM CEST",1009,1010,21.5,47,14.6,53,5.1,---,14.6,14.6,30,0.0,0.0,0.0,0.0,0.0,0.0,1.2,8529,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 11:15 AM CEST",1009,1010,21.4,47,14.8,51,4.8,---,14.8,14.8,235,0.0,0.0,0.0,0.0,0.0,0.0,1.4,11380,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 11:20 AM CEST",1009,1010,21.4,47,14.8,51,4.8,---,14.8,14.8,110,0.0,0.0,0.0,0.0,0.0,0.0,1.5,12890,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 11:25 AM CEST",1009,1010,21.4,47,15.1,50,4.8,---,15.1,15.1,60,0.0,0.0,0.0,0.0,0.0,0.0,1.4,8949,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 11:30 AM CEST",1009,1010,21.3,47,15.2,49,4.6,---,15.2,15.2,82,0.0,0.0,0.0,0.0,0.0,0.0,1.4,12059,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 11:35 AM CEST",1009,1010,21.3,47,15.3,47,4.1,---,15.3,15.3,12,0.0,0.0,0.0,0.0,0.0,0.0,1.2,12810,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 11:40 AM CEST",1009,1010,21.3,47,15.3,49,4.7,---,15.3,15.3,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11719,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 11:45 AM CEST",1009,1010,21.2,47,15.8,48,4.8,---,15.8,15.8,222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8780,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 11:50 AM CEST",1009,1010,21.2,47,15.8,48,4.8,---,15.8,15.8,222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8780,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 11:55 AM CEST",1009,1010,21.2,47,15.8,48,4.8,---,15.8,15.8,222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8780,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 12:00 PM CEST",1009,1010,21.1,47,16.2,46,4.6,---,16.2,16.2,206,4.7,4.7,4.7,0.0,0.0,0.0,1.1,8869,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 12:05 PM CEST",1009,1010,21.1,48,16.2,46,4.6,---,16.2,16.2,206,4.7,4.7,4.7,0.0,0.0,0.0,1.1,8869,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 12:10 PM CEST",1009,1010,21.1,48,16.2,46,4.6,---,16.2,16.2,206,4.7,4.7,4.7,0.0,0.0,0.0,1.1,8869,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 12:15 PM CEST",1009,1010,21.0,48,16.2,46,4.6,---,16.2,16.2,206,4.7,4.7,4.7,0.0,0.0,0.0,1.1,8869,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 12:20 PM CEST",1009,1010,21.0,48,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 12:25 PM CEST",1009,1010,21.0,48,16.7,44,4.4,---,17.2,17.2,139,6.1,6.1,6.5,0.0,0.0,0.0,1.1,8849,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 12:30 PM CEST",1009,1010,21.0,48,17.0,44,4.7,---,17.0,17.0,90,2.9,2.9,2.9,0.0,0.0,0.0,1.4,8969,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Monday, April 1, 2024 12:35 PM CEST",1009,1010,20.9,48,17.0,44,4.7,---,17.0,17.0,90,2.9,2.9,2.9,0.0,0.0,0.0,1.4,8969,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
