Time,Barometric pressure (Absolute),Barometric Pressure (Relative),Indoor temperature,Indoor humidity,Outdoor temperature,Outdoor humidity,Dew Point,Heat Index,Wind Chill,Feels Like,Wind Direction,Wind speed,10 min AVG,Wind gust,Rain rate,Hourly rainfall,Daily rainfall,UV index,Light intensity,CH1 temperature,CH1 humidity,CH2 temperature,CH2 humidity,CH3 temperature,CH3 humidity,CH4 temperature,CH4 humidity,CH5 temperature,CH5 humidity,CH6 temperature,CH6 humidity,CH7 temperature,CH7 humidity,Lightning distance,Lightning hourly count,Lightning total in 5 minutes,Lightning total in 30 minutes,Lightning total in 1 hour,Lightning total in 1 day,Water Leakage CH1,Water Leakage CH2,Water Leakage CH3,Water Leakage CH4,Water Leakage CH5,Water Leakage CH6,Water Leakage CH7,CO,CO Sensor battery,PM2.5,PM10,PM sensor battery,PM sensor connect,PM 2.5 AQI,PM 10 AQI,HCHO,VOC LEVEL,HCHO+VOC Sensor battery,CO2,CO2 Sensor Battery
,hPa,hPa,°C,%,°C,%,°C,°C,°C,°C,deg,km/h,km/h,km/h,mm,mm,mm,**,Lux,°C,%,°C,%,°C,%,°C,%,°C,%,°C,%,°C,%,km,**,**,**,**,**,**,**,**,**,**,**,**,ppm,**,µg/m³,µg/m³,**,**,**,**,ppb,**,**,ppm,**
"Friday, September 6, 2024 9:40 PM CEST",1008,1004,29.7,59,25.6,78,21.5,26.9,25.6,25.6,278,7.2,7.2,7.6,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 9:45 PM CEST",1008,1005,29.7,59,25.7,79,21.8,27.1,25.7,25.7,341,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 9:50 PM CEST",1008,1005,29.8,59,25.7,78,21.6,27.1,25.7,25.7,42,8.6,8.6,10.4,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 9:55 PM CEST",1008,1004,29.7,59,25.7,79,21.8,27.1,25.7,25.7,342,5.8,5.8,6.5,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 10:00 PM CEST",1008,1005,29.8,59,25.7,80,22.0,27.1,25.7,25.7,330,7.9,7.9,8.6,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 10:05 PM CEST",1008,1004,29.8,59,25.6,80,21.9,26.9,25.6,25.6,60,4.7,4.7,4.7,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 10:10 PM CEST",1008,1004,29.7,59,25.6,80,21.9,26.9,25.6,25.6,38,4.3,4.3,4.3,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 10:15 PM CEST",1008,1004,29.7,60,25.6,80,21.9,26.9,25.6,25.6,302,3.6,3.6,3.6,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 10:20 PM CEST",1008,1004,29.7,60,25.6,80,21.9,26.9,25.6,25.6,24,2.2,2.2,2.2,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 10:25 PM CEST",1008,1004,29.8,60,25.6,80,21.9,26.9,25.6,25.6,342,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 10:30 PM CEST",1008,1004,29.9,60,25.6,81,22.1,26.9,25.6,25.6,342,3.2,3.2,3.2,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 10:35 PM CEST",1008,1004,29.9,60,25.6,81,22.1,26.9,25.6,25.6,307,3.2,3.2,3.2,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 10:40 PM CEST",1008,1004,29.0,63,25.6,82,22.3,26.9,25.6,25.6,336,4.3,4.3,4.3,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 10:45 PM CEST",1008,1004,28.1,66,25.4,83,22.3,26.6,25.4,25.4,282,3.6,3.6,3.6,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 10:50 PM CEST",1008,1004,27.5,68,25.4,83,22.3,26.6,25.4,25.4,307,4.3,4.3,4.3,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 10:55 PM CEST",1008,1004,27.0,70,25.4,84,22.5,26.6,25.4,25.4,270,2.2,2.2,2.2,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 11:00 PM CEST",1008,1004,26.8,72,25.4,84,22.5,26.6,25.4,25.4,8,14.4,14.4,16.2,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 11:05 PM CEST",1007,1004,26.5,73,25.5,84,22.6,26.8,25.5,25.5,341,2.2,2.2,2.2,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 11:10 PM CEST",1007,1004,26.3,74,25.5,83,22.4,26.8,25.5,25.5,330,17.3,17.3,22.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 11:15 PM CEST",1007,1004,26.2,75,25.6,84,22.7,27.0,25.6,25.6,341,5.8,5.8,6.5,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 11:20 PM CEST",1007,1004,26.1,74,25.6,84,22.7,27.0,25.6,25.6,318,3.2,3.2,3.2,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 11:25 PM CEST",1007,1004,26.0,75,25.6,84,22.7,27.0,25.6,25.6,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 11:30 PM CEST",1008,1004,26.1,74,25.6,84,22.7,27.0,25.6,25.6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 11:35 PM CEST",1007,1004,26.4,73,25.6,84,22.7,27.0,25.6,25.6,347,3.6,3.6,3.6,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 11:40 PM CEST",1007,1004,26.7,71,25.6,84,22.7,27.0,25.6,25.6,330,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 11:45 PM CEST",1007,1004,26.9,69,25.6,84,22.7,27.0,25.6,25.6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 11:50 PM CEST",1007,1004,26.9,68,25.6,85,22.9,27.0,25.6,25.6,306,4.3,4.3,4.3,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, September 6, 2024 11:55 PM CEST",1008,1004,27.0,66,25.6,85,22.9,27.0,25.6,25.6,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 12:00 AM CEST",1008,1004,27.0,65,25.7,85,23.0,27.2,25.7,25.7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 12:05 AM CEST",1008,1004,27.2,64,25.7,85,23.0,27.2,25.7,25.7,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 12:10 AM CEST",1008,1004,27.4,63,25.7,85,23.0,27.2,25.7,25.7,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 12:15 AM CEST",1007,1004,27.5,62,25.7,85,23.0,27.2,25.7,25.7,294,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 12:20 AM CEST",1008,1004,27.7,62,25.7,86,23.2,27.2,25.7,25.7,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 12:25 AM CEST",1007,1004,27.7,61,25.7,86,23.2,27.2,25.7,25.7,60,3.6,3.6,3.6,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 12:30 AM CEST",1007,1004,27.6,60,25.7,86,23.2,27.2,25.7,25.7,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 12:35 AM CEST",1007,1004,27.6,60,25.7,86,23.2,27.2,25.7,25.7,8,2.2,2.2,2.2,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 12:40 AM CEST",1007,1004,27.6,59,25.7,86,23.2,27.2,25.7,25.7,314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 12:45 AM CEST",1007,1004,27.5,59,25.7,86,23.2,27.2,25.7,25.7,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 12:50 AM CEST",1007,1004,27.4,59,25.7,86,23.2,27.2,25.7,25.7,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 12:55 AM CEST",1007,1004,27.4,59,25.7,86,23.2,27.2,25.7,25.7,222,4.3,4.3,4.3,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 1:00 AM CEST",1007,1004,27.4,58,25.8,86,23.3,27.4,25.8,25.8,354,3.2,3.2,3.2,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 1:05 AM CEST",1007,1004,27.5,58,25.8,87,23.5,27.5,25.8,25.8,318,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 1:10 AM CEST",1007,1004,27.6,58,25.8,87,23.5,27.5,25.8,25.8,294,6.5,6.5,7.2,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 1:15 AM CEST",1007,1004,27.8,57,25.8,87,23.5,27.5,25.8,25.8,347,3.6,3.6,3.6,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 1:20 AM CEST",1007,1004,27.9,57,25.8,87,23.5,27.5,25.8,25.8,306,3.2,3.2,3.2,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 1:25 AM CEST",1007,1003,28.1,57,25.8,88,23.7,27.5,25.8,25.8,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 1:30 AM CEST",1006,1003,28.2,57,25.8,88,23.7,27.5,25.8,25.8,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 1:35 AM CEST",1007,1003,28.3,58,25.8,88,23.7,27.5,25.8,25.8,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 1:40 AM CEST",1007,1003,28.4,57,25.8,88,23.7,27.5,25.8,25.8,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 1:45 AM CEST",1007,1003,28.3,57,25.8,88,23.7,27.5,25.8,25.8,30,2.9,2.9,2.9,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 1:50 AM CEST",1007,1003,28.2,58,25.8,87,23.5,27.5,25.8,25.8,319,2.9,2.9,2.9,0.0,0.0,0.0,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 1:55 AM CEST",1007,1003,28.1,58,25.7,88,23.6,27.3,25.7,25.7,227,3.2,3.2,3.2,1.5,0.3,0.3,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 2:00 AM CEST",1007,1003,28.0,59,25.5,89,23.6,26.8,25.5,25.5,201,6.5,6.5,7.2,3.0,0.3,0.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 2:05 AM CEST",1007,1003,28.0,59,25.4,90,23.6,26.6,25.4,25.4,354,4.3,4.3,4.3,3.0,0.5,0.8,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 2:10 AM CEST",1007,1003,28.0,59,25.4,90,23.6,26.6,25.4,25.4,346,0.0,0.0,0.0,4.6,1.0,1.3,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 2:15 AM CEST",1007,1004,28.0,58,25.4,90,23.6,26.6,25.4,25.4,346,0.0,0.0,0.0,1.5,1.0,1.3,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 2:20 AM CEST",1006,1003,27.9,58,23.8,89,21.9,---,23.8,23.8,81,0.0,0.0,0.0,1.5,1.3,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 2:25 AM CEST",1007,1003,27.8,58,23.1,88,21.0,---,23.1,23.1,76,0.0,0.0,0.0,1.5,1.3,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 2:30 AM CEST",1007,1003,27.7,58,22.9,88,20.8,---,22.9,22.9,88,0.0,0.0,0.0,0.0,1.3,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 2:35 AM CEST",1007,1003,27.5,58,22.9,88,20.8,---,22.9,22.9,139,0.0,0.0,0.0,0.0,1.3,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 2:40 AM CEST",1007,1004,27.3,59,22.4,88,20.3,---,22.4,22.4,241,2.2,2.2,2.2,0.0,1.3,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 2:45 AM CEST",1007,1004,27.2,59,22.4,89,20.5,---,22.4,22.4,90,0.0,0.0,0.0,0.0,1.3,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 2:50 AM CEST",1007,1003,27.0,60,22.5,89,20.6,---,22.5,22.5,210,0.0,0.0,0.0,0.0,1.3,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 2:55 AM CEST",1007,1004,27.0,60,22.6,89,20.7,---,22.6,22.6,49,0.0,0.0,0.0,0.0,1.3,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 3:00 AM CEST",1007,1004,27.0,59,22.6,89,20.7,---,22.6,22.6,65,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 3:05 AM CEST",1007,1003,27.1,60,22.8,90,21.1,---,22.8,22.8,72,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 3:10 AM CEST",1007,1004,27.3,59,22.6,89,20.7,---,22.6,22.6,180,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 3:15 AM CEST",1007,1003,27.5,59,22.6,89,20.7,---,22.6,22.6,38,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 3:20 AM CEST",1007,1003,27.6,59,22.4,89,20.5,---,22.4,22.4,54,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 3:25 AM CEST",1007,1003,27.7,59,22.4,89,20.5,---,22.4,22.4,90,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 3:30 AM CEST",1007,1003,27.8,58,22.4,89,20.5,---,22.4,22.4,348,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 3:35 AM CEST",1007,1003,27.7,58,22.4,89,20.5,---,22.4,22.4,60,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 3:40 AM CEST",1007,1003,27.8,58,22.3,89,20.4,---,22.3,22.3,38,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 3:45 AM CEST",1007,1003,27.9,58,22.3,89,20.4,---,22.3,22.3,48,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 3:50 AM CEST",1007,1003,27.9,58,22.0,88,19.9,---,22.0,22.0,55,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 3:55 AM CEST",1007,1003,28.0,57,22.0,88,19.9,---,22.0,22.0,55,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 4:00 AM CEST",1007,1003,28.0,58,22.0,88,19.9,---,22.0,22.0,55,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Saturday, September 7, 2024 4:05 AM CEST",1007,1003,28.1,59,22.2,89,20.3,---,22.2,22.2,90,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
