Time,Barometric pressure (Absolute),Barometric Pressure (Relative),Indoor temperature,Indoor humidity,Outdoor temperature,Outdoor humidity,Dew Point,Heat Index,Wind Chill,Feels Like,Wind Direction,Wind speed,10 min AVG,Wind gust,Rain rate,Hourly rainfall,Daily rainfall,UV index,Light intensity,CH1 temperature,CH1 humidity,CH2 temperature,CH2 humidity,CH3 temperature,CH3 humidity,CH4 temperature,CH4 humidity,CH5 temperature,CH5 humidity,CH6 temperature,CH6 humidity,CH7 temperature,CH7 humidity,Lightning distance,Lightning hourly count,Lightning total in 5 minutes,Lightning total in 30 minutes,Lightning total in 1 hour,Lightning total in 1 day,Water Leakage CH1,Water Leakage CH2,Water Leakage CH3,Water Leakage CH4,Water Leakage CH5,Water Leakage CH6,Water Leakage CH7,CO,CO Sensor battery,PM2.5,PM10,PM sensor battery,PM sensor connect,PM 2.5 AQI,PM 10 AQI,HCHO,VOC LEVEL,HCHO+VOC Sensor battery,CO2,CO2 Sensor Battery
,hPa,hPa,°C,%,°C,%,°C,°C,°C,°C,deg,km/h,km/h,km/h,mm,mm,mm,**,Lux,°C,%,°C,%,°C,%,°C,%,°C,%,°C,%,°C,%,km,**,**,**,**,**,**,**,**,**,**,**,**,ppm,**,µg/m³,µg/m³,**,**,**,**,ppb,**,**,ppm,**
"Friday, March 1, 2024 7:00 AM CET",1009,1010,19.9,44,10.3,62,3.3,---,10.3,10.3,318,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 7:05 AM CET",1009,1010,19.9,44,10.3,62,3.3,---,10.3,10.3,190,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 7:10 AM CET",1009,1010,19.9,44,10.2,62,3.2,---,10.2,10.2,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 7:15 AM CET",1009,1010,19.9,44,10.2,61,3.0,---,10.2,10.2,174,0.0,0.0,0.0,0.0,0.0,0.8,0.0,149,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 7:20 AM CET",1009,1010,20.0,44,10.3,60,2.9,---,10.3,10.3,224,0.0,0.0,0.0,0.0,0.0,0.8,0.0,259,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 7:25 AM CET",1009,1010,20.1,44,10.3,59,2.6,---,10.3,10.3,60,0.0,0.0,0.0,0.0,0.0,0.8,0.0,490,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 7:30 AM CET",1009,1010,20.2,44,10.3,59,2.6,---,10.3,10.3,6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,729,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 7:35 AM CET",1009,1010,20.4,43,10.4,58,2.5,---,10.4,10.4,36,2.9,2.9,2.9,0.0,0.0,0.8,0.0,1100,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 7:40 AM CET",1010,1010,20.5,43,10.4,59,2.7,---,10.4,10.4,30,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1439,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 7:45 AM CET",1009,1010,20.7,43,10.4,59,2.7,---,10.4,10.4,234,1.8,1.8,1.8,0.0,0.0,0.8,0.0,1829,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 7:50 AM CET",1010,1011,21.2,43,10.4,58,2.5,---,10.4,10.4,252,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2239,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 7:55 AM CET",1010,1011,22.2,43,10.4,57,2.3,---,10.4,10.4,231,2.9,2.9,2.9,0.0,0.0,0.8,0.0,2459,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 8:00 AM CET",1010,1011,22.1,40,10.4,59,2.7,---,10.4,10.4,240,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2529,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 8:05 AM CET",1010,1011,21.9,39,10.5,59,2.8,---,10.5,10.5,240,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2729,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 8:10 AM CET",1010,1011,21.9,38,10.4,59,2.7,---,10.4,10.4,300,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2900,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 8:15 AM CET",1010,1011,21.8,37,10.4,61,3.2,---,10.4,10.4,24,0.0,0.0,0.0,0.0,0.0,0.8,0.0,3270,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 8:20 AM CET",1010,1011,21.7,37,10.4,59,2.7,---,10.4,10.4,319,0.0,0.0,0.0,0.0,0.0,0.8,0.0,3909,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 8:25 AM CET",1010,1011,21.6,36,10.5,60,3.1,---,10.5,10.5,264,2.9,2.9,2.9,0.0,0.0,0.8,0.0,4200,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 8:30 AM CET",1010,1011,21.5,36,10.5,59,2.8,---,10.5,10.5,240,0.0,0.0,0.0,0.0,0.0,0.8,0.0,4559,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 8:35 AM CET",1011,1012,21.5,35,10.5,59,2.8,---,10.5,10.5,312,0.0,0.0,0.0,0.0,0.0,0.8,0.0,4909,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 8:40 AM CET",1011,1012,21.4,35,10.6,57,2.4,---,10.6,10.6,324,0.0,0.0,0.0,0.0,0.0,0.8,0.0,5219,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 8:45 AM CET",1011,1011,21.3,35,10.7,57,2.5,---,10.7,10.7,196,3.2,3.2,3.2,0.0,0.0,0.8,0.0,5639,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 8:50 AM CET",1011,1011,21.2,35,10.7,59,3.0,---,10.7,10.7,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,5800,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 8:55 AM CET",1011,1012,21.0,34,10.8,57,2.6,---,10.8,10.8,30,2.9,2.9,2.9,0.0,0.0,0.8,0.0,6070,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 9:00 AM CET",1011,1012,20.8,34,10.9,56,2.5,---,10.9,10.9,240,2.2,2.2,2.2,0.0,0.0,0.8,0.0,6459,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 9:05 AM CET",1011,1012,20.8,34,10.9,55,2.2,---,10.9,10.9,6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,6649,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 9:10 AM CET",1011,1011,20.7,34,11.0,55,2.3,---,11.0,11.0,264,0.0,0.0,0.0,0.0,0.0,0.8,0.0,7029,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 9:15 AM CET",1011,1011,20.6,34,11.2,56,2.8,---,11.2,11.2,300,0.0,0.0,0.0,0.0,0.0,0.8,0.0,7259,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 9:20 AM CET",1011,1011,20.5,34,11.3,55,2.6,---,11.3,11.3,18,0.0,0.0,0.0,0.0,0.0,0.8,0.0,7300,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 9:25 AM CET",1011,1011,20.4,34,11.4,54,2.4,---,11.4,11.4,336,0.0,0.0,0.0,0.0,0.0,0.8,0.0,7410,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 9:30 AM CET",1011,1012,20.4,35,11.5,53,2.3,---,11.5,11.5,116,0.0,0.0,0.0,0.0,0.0,0.8,0.0,7759,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 9:35 AM CET",1011,1012,20.6,36,11.5,53,2.3,---,11.5,11.5,219,0.0,0.0,0.0,0.0,0.0,0.8,0.0,7880,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 9:40 AM CET",1011,1012,20.7,37,11.6,53,2.4,---,11.6,11.6,319,0.0,0.0,0.0,0.0,0.0,0.8,1.0,8180,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 9:45 AM CET",1011,1012,20.9,37,11.7,53,2.4,---,11.7,11.7,134,0.0,0.0,0.0,0.0,0.0,0.8,0.9,8149,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 9:50 AM CET",1011,1012,21.0,38,11.8,52,2.3,---,11.8,11.8,77,1.8,1.8,1.8,0.0,0.0,0.8,1.0,11059,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 9:55 AM CET",1011,1012,21.0,37,11.9,52,2.4,---,11.9,11.9,165,1.8,1.8,1.8,0.0,0.0,0.8,1.0,8429,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 10:00 AM CET",1011,1012,21.0,37,12.0,50,1.9,---,12.0,12.0,196,0.0,0.0,0.0,0.0,0.0,0.8,1.0,8639,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 10:05 AM CET",1011,1012,21.0,36,12.1,50,2.0,---,12.1,12.1,18,0.0,0.0,0.0,0.0,0.0,0.8,1.0,11619,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 10:10 AM CET",1011,1012,21.1,36,12.3,49,1.9,---,12.3,12.3,18,0.0,0.0,0.0,0.0,0.0,0.8,1.0,8849,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 10:15 AM CET",1011,1012,21.2,37,12.5,50,2.4,---,12.5,12.5,235,3.6,3.6,3.6,0.0,0.0,0.8,1.0,8829,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 10:20 AM CET",1011,1012,21.3,37,12.6,48,1.9,---,12.6,12.6,354,0.0,0.0,0.0,0.0,0.0,0.8,1.1,8839,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 10:25 AM CET",1011,1012,21.3,37,12.5,47,1.5,---,12.1,12.1,32,7.2,7.2,7.6,0.0,0.0,0.8,1.3,9110,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 10:30 AM CET",1011,1012,21.4,37,12.5,49,2.1,---,12.5,12.5,192,3.6,3.6,3.6,0.0,0.0,0.8,1.1,9139,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 10:35 AM CET",1011,1012,21.5,37,12.7,47,1.7,---,12.7,12.7,66,2.2,2.2,2.2,0.0,0.0,0.8,1.0,9210,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 10:40 AM CET",1011,1012,21.6,37,12.9,47,1.9,---,12.9,12.9,77,0.0,0.0,0.0,0.0,0.0,0.8,1.0,9339,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 10:45 AM CET",1011,1012,21.6,38,13.0,46,1.7,---,13.0,13.0,60,2.2,2.2,2.2,0.0,0.0,0.8,1.2,9310,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 10:50 AM CET",1011,1012,21.6,38,13.2,45,1.5,---,13.2,13.2,229,0.0,0.0,0.0,0.0,0.0,0.8,1.0,9310,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 10:55 AM CET",1011,1012,21.6,38,13.4,45,1.7,---,13.4,13.4,30,0.0,0.0,0.0,0.0,0.0,0.8,1.0,9510,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 11:00 AM CET",1011,1012,21.6,38,13.6,46,2.2,---,13.6,13.6,12,0.0,0.0,0.0,0.0,0.0,0.8,1.0,9469,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 11:05 AM CET",1011,1012,21.6,38,13.5,47,2.4,---,13.5,13.5,168,0.0,0.0,0.0,0.0,0.0,0.8,1.0,9629,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 11:10 AM CET",1011,1012,21.6,39,13.6,45,1.9,---,13.6,13.6,78,0.0,0.0,0.0,0.0,0.0,0.8,1.2,9580,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 11:15 AM CET",1011,1012,21.7,39,13.7,46,2.3,---,13.7,13.7,193,0.0,0.0,0.0,0.0,0.0,0.8,1.2,9649,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 11:20 AM CET",1011,1012,21.6,39,13.6,47,2.5,---,13.6,13.6,12,0.0,0.0,0.0,0.0,0.0,0.8,1.3,9529,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 11:25 AM CET",1011,1012,21.7,39,13.7,46,2.3,---,13.7,13.7,6,0.0,0.0,0.0,0.0,0.0,0.8,1.2,9590,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 11:30 AM CET",1011,1012,21.6,39,13.8,46,2.4,---,13.8,13.8,82,0.0,0.0,0.0,0.0,0.0,0.8,1.3,9419,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 11:35 AM CET",1011,1012,21.7,39,14.0,46,2.6,---,14.0,14.0,90,1.8,1.8,1.8,0.0,0.0,0.8,1.2,9469,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 11:40 AM CET",1011,1012,21.7,40,14.2,45,2.4,---,14.2,14.2,90,0.0,0.0,0.0,0.0,0.0,0.8,1.1,9529,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 11:45 AM CET",1011,1012,21.7,40,14.4,45,2.6,---,14.4,14.4,48,1.8,1.8,1.8,0.0,0.0,0.8,1.1,9549,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 11:50 AM CET",1011,1012,21.7,40,14.6,43,2.2,---,14.6,14.6,325,0.0,0.0,0.0,0.0,0.0,0.8,1.4,9219,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 11:55 AM CET",1011,1012,21.7,40,14.7,42,1.9,---,14.7,14.7,227,0.0,0.0,0.0,0.0,0.0,0.8,1.5,9190,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 12:00 PM CET",1011,1012,21.7,40,14.7,41,1.6,---,14.7,14.7,352,0.0,0.0,0.0,0.0,0.0,0.8,1.6,9139,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 12:05 PM CET",1011,1012,21.7,40,15.0,39,1.2,---,15.0,15.0,88,2.9,2.9,2.9,0.0,0.0,0.8,1.3,15390,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 12:10 PM CET",1011,1012,21.6,40,15.3,39,1.4,---,15.3,15.3,24,3.2,3.2,3.2,0.0,0.0,0.8,1.2,9290,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 12:15 PM CET",1011,1012,21.7,40,15.6,39,1.7,---,15.6,15.6,306,0.0,0.0,0.0,0.0,0.0,0.8,1.2,9439,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 12:20 PM CET",1011,1012,21.6,40,15.8,38,1.5,---,15.8,15.8,30,1.8,1.8,1.8,0.0,0.0,0.8,1.3,9319,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 12:25 PM CET",1011,1012,21.6,40,15.9,39,2.0,---,15.9,15.9,226,1.8,1.8,1.8,0.0,0.0,0.8,1.1,9249,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 12:30 PM CET",1011,1012,21.6,41,16.0,38,1.7,---,16.0,16.0,123,0.0,0.0,0.0,0.0,0.0,0.8,1.5,9390,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 12:35 PM CET",1011,1012,21.6,41,16.0,38,1.7,---,16.0,16.0,36,2.2,2.2,2.2,0.0,0.0,0.8,1.0,9359,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 12:40 PM CET",1011,1011,21.6,41,16.3,37,1.6,---,16.3,16.3,174,3.2,3.2,3.2,0.0,0.0,0.8,1.3,9329,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 12:45 PM CET",1011,1012,21.6,41,16.5,37,1.8,---,16.5,16.5,56,2.2,2.2,2.2,0.0,0.0,0.8,1.0,9310,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 12:50 PM CET",1011,1011,21.6,41,16.5,38,2.1,---,16.5,16.5,264,0.0,0.0,0.0,0.0,0.0,0.8,1.4,9249,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 12:55 PM CET",1011,1012,21.5,41,16.6,38,2.2,---,16.6,16.6,203,0.0,0.0,0.0,0.0,0.0,0.8,1.2,9210,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 1:00 PM CET",1011,1011,21.5,41,16.8,37,2.0,---,16.8,16.8,12,0.0,0.0,0.0,0.0,0.0,0.8,1.4,9119,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 1:05 PM CET",1011,1012,21.5,41,16.9,36,1.7,---,16.9,16.9,202,0.0,0.0,0.0,0.0,0.0,0.8,1.0,9390,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 1:10 PM CET",1011,1011,21.5,41,17.2,33,0.8,---,17.2,17.2,115,4.3,4.3,4.3,0.0,0.0,0.8,3.6,63649,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 1:15 PM CET",1010,1011,21.5,41,17.8,32,0.9,---,17.8,17.8,324,0.0,0.0,0.0,0.0,0.0,0.8,3.7,64729,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 1:20 PM CET",1010,1011,21.5,41,18.1,32,1.2,---,18.1,18.1,222,0.0,0.0,0.0,0.0,0.0,0.8,3.9,64799,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 1:25 PM CET",1010,1011,21.5,41,17.4,34,1.4,---,17.4,17.4,204,2.2,2.2,2.2,0.0,0.0,0.8,3.0,64719,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
"Friday, March 1, 2024 1:30 PM CET",1010,1011,21.4,40,17.9,31,0.5,---,17.9,17.9,70,0.0,0.0,0.0,0.0,0.0,0.8,3.1,64560,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,---,---,---,---,---,---,---
